
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
20,0,1,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,

Time,Cell,ph1,ph7,ph13,pd,mh1,mh7,mh13,md,ph11,ph17,ph113,ph77,ph1313,ph713,
Time: 0,Cell: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cell: 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

Time: 1.00001,Cell: 20,0,0,49,0,0,0,56,0,0,0,0,0,4,0,
,Cell: 21,0,0,44,0,0,0,46,0,0,0,0,0,1,0,
,Cell: 22,0,0,54,0,0,0,46,0,0,0,0,0,2,0,
,Cell: 23,0,0,31,0,0,0,46,0,0,0,0,0,0,0,
,Cell: 4,0,0,27,0,0,0,36,0,0,0,0,0,2,0,
,Cell: 5,0,0,52,0,0,0,62,0,0,0,0,0,3,0,
,Cell: 6,0,0,30,0,0,0,51,0,0,0,0,0,0,0,
,Cell: 7,0,0,18,0,0,0,49,0,0,0,0,0,1,0,
,Cell: 8,0,0,34,0,0,0,50,0,0,0,0,0,2,0,
,Cell: 9,0,0,50,0,0,0,50,0,0,0,0,0,5,0,
,Cell: 10,0,0,39,0,0,0,43,0,0,0,0,0,2,0,
,Cell: 11,0,0,39,0,0,0,42,0,0,0,0,0,0,0,
,Cell: 12,0,0,33,0,0,0,38,0,0,0,0,0,1,0,
,Cell: 13,0,0,41,0,0,0,46,0,0,0,0,0,3,0,
,Cell: 14,0,0,47,0,0,0,43,0,0,0,0,0,0,0,
,Cell: 15,0,0,56,0,0,0,45,0,0,0,0,0,1,0,
,Cell: 16,0,0,54,0,0,0,46,0,0,0,0,0,2,0,
,Cell: 17,0,0,49,0,0,0,56,0,0,0,0,0,4,0,
,Cell: 18,0,0,44,0,0,0,46,0,0,0,0,0,1,0,
,Cell: 19,0,0,31,0,0,0,46,0,0,0,0,0,0,0,

Time: 2.00001,Cell: 20,0,0,229,0,0,0,90,0,0,0,0,0,118,0,
,Cell: 21,0,0,226,0,0,0,84,0,0,0,0,0,100,0,
,Cell: 22,0,0,203,0,0,0,93,0,0,0,0,0,99,0,
,Cell: 23,0,0,206,0,0,0,76,0,0,0,0,0,83,0,
,Cell: 24,0,0,229,0,0,0,90,0,0,0,0,0,118,0,
,Cell: 25,0,0,203,0,0,0,93,0,0,0,0,0,99,0,
,Cell: 26,0,0,226,0,0,0,84,0,0,0,0,0,100,0,
,Cell: 27,0,0,206,0,0,0,76,0,0,0,0,0,83,0,
,Cell: 8,0,0,208,0,0,0,96,0,0,0,0,0,97,0,
,Cell: 9,0,0,197,0,0,0,93,0,0,0,0,0,96,0,
,Cell: 10,0,0,171,0,0,0,77,0,0,0,0,0,80,0,
,Cell: 11,0,0,152,0,0,0,82,0,0,0,0,0,74,0,
,Cell: 12,0,0,172,0,0,0,79,0,0,0,0,0,81,0,
,Cell: 13,0,0,214,0,0,0,96,0,0,0,0,0,84,0,
,Cell: 14,0,0,185,0,0,0,79,0,0,0,0,0,84,0,
,Cell: 15,0,0,206,0,0,0,96,0,0,0,0,0,110,0,
,Cell: 16,0,0,202,0,0,0,91,0,0,0,0,0,92,0,
,Cell: 17,0,0,206,0,0,0,95,0,0,0,0,0,115,0,
,Cell: 18,0,0,179,0,0,0,82,0,0,0,0,0,77,0,
,Cell: 19,0,0,194,0,0,0,96,0,0,0,0,0,77,0,

Time: 3.00002,Cell: 20,0,0,288,0,0,0,122,0,0,0,0,0,363,0,
,Cell: 21,0,0,272,0,0,0,121,0,0,0,0,0,331,0,
,Cell: 22,0,0,281,0,0,0,136,0,0,0,0,0,327,0,
,Cell: 23,0,0,272,0,0,0,105,0,0,0,0,0,286,0,
,Cell: 24,0,0,278,0,0,0,130,0,0,0,0,0,373,0,
,Cell: 25,0,0,311,0,0,0,139,0,0,0,0,0,339,0,
,Cell: 26,0,0,264,0,0,0,112,0,0,0,0,0,346,0,
,Cell: 27,0,0,253,0,0,0,106,0,0,0,0,0,297,0,
,Cell: 28,0,0,264,0,0,0,112,0,0,0,0,0,346,0,
,Cell: 29,0,0,253,0,0,0,106,0,0,0,0,0,297,0,
,Cell: 30,0,0,278,0,0,0,130,0,0,0,0,0,373,0,
,Cell: 31,0,0,311,0,0,0,139,0,0,0,0,0,339,0,
,Cell: 12,0,0,276,0,0,0,113,0,0,0,0,0,275,0,
,Cell: 13,0,0,309,0,0,0,120,0,0,0,0,0,362,0,
,Cell: 14,0,0,271,0,0,0,104,0,0,0,0,0,295,0,
,Cell: 15,0,0,291,0,0,0,130,0,0,0,0,0,374,0,
,Cell: 16,0,0,278,0,0,0,127,0,0,0,0,0,339,0,
,Cell: 17,0,0,302,0,0,0,131,0,0,0,0,0,380,0,
,Cell: 18,0,0,268,0,0,0,123,0,0,0,0,0,281,0,
,Cell: 19,0,0,297,0,0,0,123,0,0,0,0,0,330,0,

Time: 4.00002,Cell: 20,0,0,327,0,0,0,163,0,0,0,0,0,686,0,
,Cell: 21,0,0,316,0,0,0,136,0,0,0,0,0,614,0,
,Cell: 22,0,0,358,0,0,0,164,0,0,0,0,0,664,0,
,Cell: 23,0,0,320,0,0,0,142,0,0,0,0,0,562,0,
,Cell: 24,0,0,350,0,0,0,147,0,0,0,0,0,682,0,
,Cell: 25,0,0,391,0,0,0,159,0,0,0,0,0,693,0,
,Cell: 26,0,0,336,0,0,0,154,0,0,0,0,0,627,0,
,Cell: 27,0,0,340,0,0,0,152,0,0,0,0,0,567,0,
,Cell: 28,0,0,340,0,0,0,143,0,0,0,0,0,593,0,
,Cell: 29,0,0,302,0,0,0,128,0,0,0,0,0,546,0,
,Cell: 30,0,0,333,0,0,0,168,0,0,0,0,0,681,0,
,Cell: 31,0,0,376,0,0,0,156,0,0,0,0,0,706,0,
,Cell: 32,0,0,376,0,0,0,156,0,0,0,0,0,706,0,
,Cell: 33,0,0,302,0,0,0,128,0,0,0,0,0,546,0,
,Cell: 34,0,0,340,0,0,0,143,0,0,0,0,0,593,0,
,Cell: 35,0,0,333,0,0,0,168,0,0,0,0,0,681,0,
,Cell: 16,0,0,368,0,0,0,167,0,0,0,0,0,627,0,
,Cell: 17,0,0,333,0,0,0,161,0,0,0,0,0,699,0,
,Cell: 18,0,0,334,0,0,0,147,0,0,0,0,0,593,0,
,Cell: 19,0,0,335,0,0,0,148,0,0,0,0,0,630,0,

Time: 5.00003,Cell: 20,0,0,411,0,0,0,193,0,0,0,0,0,1029,0,
,Cell: 21,0,0,350,0,0,0,165,0,0,0,0,0,919,0,
,Cell: 22,0,0,386,0,0,0,192,0,0,0,0,0,1061,0,
,Cell: 23,0,0,370,0,0,0,172,0,0,0,0,0,896,0,
,Cell: 24,0,0,368,0,0,0,171,0,0,0,0,0,1003,0,
,Cell: 25,0,0,387,0,0,0,186,0,0,0,0,0,1057,0,
,Cell: 26,0,0,372,0,0,0,182,0,0,0,0,0,969,0,
,Cell: 27,0,0,382,0,0,0,187,0,0,0,0,0,940,0,
,Cell: 28,0,0,384,0,0,0,160,0,0,0,0,0,877,0,
,Cell: 29,0,0,355,0,0,0,160,0,0,0,0,0,821,0,
,Cell: 30,0,0,376,0,0,0,189,0,0,0,0,0,1101,0,
,Cell: 31,0,0,392,0,0,0,176,0,0,0,0,0,1063,0,
,Cell: 32,0,0,369,0,0,0,183,0,0,0,0,0,1087,0,
,Cell: 33,0,0,325,0,0,0,145,0,0,0,0,0,816,0,
,Cell: 34,0,0,362,0,0,0,173,0,0,0,0,0,938,0,
,Cell: 35,0,0,408,0,0,0,198,0,0,0,0,0,1048,0,
,Cell: 36,0,0,369,0,0,0,183,0,0,0,0,0,1087,0,
,Cell: 37,0,0,362,0,0,0,173,0,0,0,0,0,938,0,
,Cell: 38,0,0,325,0,0,0,145,0,0,0,0,0,816,0,
,Cell: 39,0,0,408,0,0,0,198,0,0,0,0,0,1048,0,

